0.0,2.017059924803328
0.00390625,2.0145434607752386
0.0078125,2.007173785096974
0.01171875,1.9949686519627512
0.015625,1.9779574646073337
0.01953125,1.9561812044710647
0.0234375,1.929692332471988
0.02734375,1.8985546626229
0.03125,1.8628432082978053
0.03515625,1.8226440015181267
0.0390625,1.778053885694031
0.04296875,1.7291802823201718
0.046875,1.6761409321878988
0.05078125,1.619063611737379
0.0546875,1.5580858252329595
0.05859375,1.4933544735033542
0.0625,1.4250255000446752
0.06640625,1.3532635153388972
0.0703125,1.278241400292783
0.07421875,1.20013988975264
0.078125,1.119147137098243
0.08203125,1.0354582609648644
0.0859375,0.9492748751853902
0.08984375,0.8608046030849353
0.09375,0.7702605772980705
0.09765625,0.6778609263136354
0.1015625,0.5838282489841059
0.10546875,0.4883890782654594
0.109375,0.3917733354794406
0.11328125,0.2942137764129604
0.1171875,0.19594543058901814
0.12109375,0.09720503505999335
0.125,-0.0017695359126464706
0.12890625,-0.1007398439182788
0.1328125,-0.19946746081614378
0.13671875,-0.2977145431296166
0.140625,-0.39524440503197683
0.14453125,-0.4918220885432939
0.1484375,-0.5872149295647822
0.15234375,-0.6811931183869956
0.15625,-0.7735302533215443
0.16015625,-0.8640038861225934
0.1640625,-0.9523960578841721
0.16796875,-1.038493824122264
0.171875,-1.1220897677767294
0.17578125,-1.202982498897165
0.1796875,-1.2809771398089347
0.18359375,-1.35588579459056
0.1875,-1.4275280017314462
0.19140625,-1.4957311688794759
0.1953125,-1.5603309886310974
0.19921875,-1.6211718343622536
0.203125,-1.67810713514655
0.20703125,-1.730999728857452
0.2109375,-1.7797221926038669
0.21484375,-1.8241571497030458
0.21875,-1.8641975524512944
0.22265625,-1.899746940011267
0.2265625,-1.9307196707945735
0.23046875,-1.957041128779865
0.234375,-1.9786479032693682
0.23828125,-1.9954879416508078
0.2421875,-2.00752067479671
0.24609375,-2.0147171147989833
0.25,-2.017059924803328
0.25390625,-2.0145434607752386
0.2578125,-2.007173785096974
0.26171875,-1.9949686519627512
0.265625,-1.9779574646073337
0.26953125,-1.9561812044710647
0.2734375,-1.9296923324719881
0.27734375,-1.8985546626229002
0.28125,-1.8628432082978055
0.28515625,-1.822644001518127
0.2890625,-1.7780538856940309
0.29296875,-1.7291802823201718
0.296875,-1.676140932187899
0.30078125,-1.619063611737379
0.3046875,-1.5580858252329601
0.30859375,-1.4933544735033537
0.3125,-1.4250255000446754
0.31640625,-1.3532635153388974
0.3203125,-1.2782414002927833
0.32421875,-1.2001398897526387
0.328125,-1.1191471370982424
0.33203125,-1.0354582609648646
0.3359375,-0.9492748751853904
0.33984375,-0.8608046030849356
0.34375,-0.7702605772980707
0.34765625,-0.6778609263136347
0.3515625,-0.5838282489841061
0.35546875,-0.4883890782654597
0.359375,-0.3917733354794409
0.36328125,-0.29421377641296065
0.3671875,-0.19594543058901662
0.37109375,-0.09720503505999271
0.375,0.0017695359126462234
0.37890625,0.10073984391827855
0.3828125,0.19946746081614353
0.38671875,0.2977145431296181
0.390625,0.39524440503197744
0.39453125,0.4918220885432936
0.3984375,0.5872149295647818
0.40234375,0.6811931183869954
0.40625,0.7735302533215458
0.41015625,0.8640038861225948
0.4140625,0.9523960578841719
0.41796875,1.0384938241222639
0.421875,1.1220897677767292
0.42578125,1.2029824988971647
0.4296875,1.2809771398089358
0.43359375,1.3558857945905598
0.4375,1.427528001731446
0.44140625,1.4957311688794757
0.4453125,1.5603309886310974
0.44921875,1.6211718343622545
0.453125,1.6781071351465497
0.45703125,1.7309997288574517
0.4609375,1.7797221926038667
0.46484375,1.8241571497030458
0.46875,1.8641975524512941
0.47265625,1.8997469400112676
0.4765625,1.9307196707945733
0.48046875,1.957041128779865
0.484375,1.9786479032693682
0.48828125,1.9954879416508078
0.4921875,2.00752067479671
0.49609375,2.0147171147989833
0.5,2.017059924803328
0.50390625,2.0145434607752386
0.5078125,2.007173785096974
0.51171875,1.994968651962751
0.515625,1.9779574646073337
0.51953125,1.9561812044710647
0.5234375,1.9296923324719881
0.52734375,1.8985546626229002
0.53125,1.8628432082978055
0.53515625,1.8226440015181273
0.5390625,1.7780538856940318
0.54296875,1.729180282320173
0.546875,1.6761409321879002
0.55078125,1.6190636117373802
0.5546875,1.558085825232959
0.55859375,1.493354473503354
0.5625,1.4250255000446757
0.56640625,1.3532635153388974
0.5703125,1.2782414002927835
0.57421875,1.2001398897526405
0.578125,1.1191471370982442
0.58203125,1.0354582609648664
0.5859375,0.9492748751853922
0.58984375,0.8608046030849374
0.59375,0.7702605772980726
0.59765625,0.6778609263136349
0.6015625,0.5838282489841063
0.60546875,0.4883890782654599
0.609375,0.3917733354794411
0.61328125,0.2942137764129609
0.6171875,0.19594543058901864
0.62109375,0.09720503505999474
0.625,-0.001769535912644185
0.62890625,-0.10073984391827652
0.6328125,-0.19946746081614153
0.63671875,-0.2977145431296143
0.640625,-0.3952444050319737
0.64453125,-0.4918220885432899
0.6484375,-0.5872149295647816
0.65234375,-0.681193118386995
0.65625,-0.7735302533215439
0.66015625,-0.8640038861225929
0.6640625,-0.9523960578841701
0.66796875,-1.038493824122262
0.671875,-1.1220897677767276
0.67578125,-1.202982498897163
0.6796875,-1.280977139808933
0.68359375,-1.3558857945905571
0.6875,-1.4275280017314433
0.69140625,-1.4957311688794757
0.6953125,-1.5603309886310972
0.69921875,-1.6211718343622534
0.703125,-1.6781071351465486
0.70703125,-1.7309997288574508
0.7109375,-1.7797221926038658
0.71484375,-1.8241571497030449
0.71875,-1.8641975524512935
0.72265625,-1.8997469400112663
0.7265625,-1.9307196707945724
0.73046875,-1.957041128779865
0.734375,-1.9786479032693682
0.73828125,-1.9954879416508078
0.7421875,-2.00752067479671
0.74609375,-2.0147171147989833
0.75,-2.017059924803328
0.75390625,-2.0145434607752386
0.7578125,-2.0071737850969744
0.76171875,-1.9949686519627516
0.765625,-1.9779574646073343
0.76953125,-1.9561812044710658
0.7734375,-1.9296923324719881
0.77734375,-1.8985546626229004
0.78125,-1.8628432082978057
0.78515625,-1.8226440015181273
0.7890625,-1.778053885694032
0.79296875,-1.729180282320173
0.796875,-1.6761409321879002
0.80078125,-1.6190636117373802
0.8046875,-1.5580858252329617
0.80859375,-1.4933544735033564
0.8125,-1.4250255000446759
0.81640625,-1.3532635153388977
0.8203125,-1.2782414002927838
0.82421875,-1.2001398897526407
0.828125,-1.1191471370982444
0.83203125,-1.0354582609648666
0.8359375,-0.9492748751853924
0.83984375,-0.8608046030849377
0.84375,-0.7702605772980728
0.84765625,-0.6778609263136386
0.8515625,-0.58382824898411
0.85546875,-0.4883890782654602
0.859375,-0.3917733354794413
0.86328125,-0.29421377641296115
0.8671875,-0.1959454305890189
0.87109375,-0.09720503505999499
0.875,0.0017695359126439379
0.87890625,0.10073984391827627
0.8828125,0.19946746081614128
0.88671875,0.2977145431296141
0.890625,0.39524440503197344
0.89453125,0.4918220885432897
0.8984375,0.5872149295647814
0.90234375,0.6811931183869948
0.90625,0.7735302533215437
0.91015625,0.8640038861225927
0.9140625,0.9523960578841699
0.91796875,1.0384938241222619
0.921875,1.1220897677767274
0.92578125,1.202982498897163
0.9296875,1.2809771398089327
0.93359375,1.355885794590557
0.9375,1.4275280017314431
0.94140625,1.4957311688794754
0.9453125,1.560330988631097
0.94921875,1.6211718343622532
0.953125,1.6781071351465484
0.95703125,1.7309997288574506
0.9609375,1.7797221926038655
